id_transacao,id_cliente
trx_2632,cli_312
trx_2633,cli_498
trx_2634,cli_99
trx_2635,cli_258
trx_2636,cli_278
trx_2637,cli_3
trx_2638,cli_411
trx_2639,cli_77
trx_2640,cli_197
trx_2641,cli_325
trx_2642,cli_424
trx_2643,cli_164
trx_2644,cli_6
trx_2645,cli_460
trx_2646,cli_0
trx_2647,cli_87
trx_2648,cli_417
trx_2649,cli_179
trx_2650,cli_9
trx_2651,cli_374
trx_2652,cli_443
trx_2653,cli_133
trx_2654,cli_451
trx_2655,cli_455
trx_2656,cli_109
trx_2657,cli_124
trx_2658,cli_431
trx_2659,cli_206
trx_2660,cli_300
trx_2661,cli_139
trx_2662,cli_102
trx_2663,cli_110
trx_2664,cli_69
trx_2665,cli_372
trx_2666,cli_404
trx_2667,cli_109
trx_2668,cli_223
trx_2669,cli_223
trx_2670,cli_218
trx_2671,cli_238
trx_2672,cli_118
trx_2673,cli_330
trx_2674,cli_213
trx_2675,cli_35
trx_2676,cli_342
trx_2677,cli_356
trx_2678,cli_278
trx_2679,cli_438
trx_2680,cli_255
trx_2681,cli_154
trx_2682,cli_481
trx_2683,cli_403
trx_2684,cli_270
trx_2685,cli_41
trx_2686,cli_387
trx_2687,cli_28
trx_2688,cli_182
trx_2689,cli_487
trx_2690,cli_202
trx_2691,cli_48
trx_2692,cli_326
trx_2693,cli_330
trx_2694,cli_53
trx_2695,cli_489
trx_2696,cli_416
trx_2697,cli_221
trx_2698,cli_351
trx_2699,cli_359
trx_2700,cli_36
trx_2701,cli_204
trx_2702,cli_390
trx_2703,cli_279
trx_2704,cli_54
trx_2705,cli_394
trx_2706,cli_222
trx_2707,cli_107
trx_2708,cli_205
trx_2709,cli_171
trx_2710,cli_89
trx_2711,cli_448
trx_2712,cli_5
trx_2713,cli_286
trx_2714,cli_170
trx_2715,cli_362
trx_2716,cli_267
trx_2717,cli_192
trx_2718,cli_243
trx_2719,cli_179
trx_2720,cli_247
trx_2721,cli_69
trx_2722,cli_220
trx_2723,cli_29
trx_2724,cli_118
trx_2725,cli_204
trx_2726,cli_221
trx_2727,cli_459
trx_2728,cli_125
trx_2729,cli_457
trx_2730,cli_54
trx_2731,cli_38
trx_2732,cli_457
trx_2733,cli_337
trx_2734,cli_261
trx_2735,cli_183
trx_2736,cli_7
trx_2737,cli_467
trx_2738,cli_310
trx_2739,cli_360
trx_2740,cli_15
trx_2741,cli_375
trx_2742,cli_385
trx_2743,cli_63
trx_2744,cli_252
trx_2745,cli_10
trx_2746,cli_87
trx_2747,cli_210
trx_2748,cli_3
trx_2749,cli_130
trx_2750,cli_270
trx_2751,cli_359
trx_2752,cli_67
trx_2753,cli_426
trx_2754,cli_336
trx_2755,cli_8
trx_2756,cli_24
trx_2757,cli_64
trx_2758,cli_103
trx_2759,cli_65
trx_2760,cli_182
trx_2761,cli_172
trx_2762,cli_288
trx_2763,cli_21
trx_2764,cli_41
trx_2765,cli_203
trx_2766,cli_154
trx_2767,cli_10
trx_2768,cli_297
trx_2769,cli_461
trx_2770,cli_77
trx_2771,cli_103
trx_2772,cli_490
trx_2773,cli_277
trx_2774,cli_136
trx_2775,cli_206
trx_2776,cli_250
trx_2777,cli_224
trx_2778,cli_56
trx_2779,cli_338
trx_2780,cli_286
trx_2781,cli_273
trx_2782,cli_395
trx_2783,cli_167
trx_2784,cli_377
trx_2785,cli_356
trx_2786,cli_172
trx_2787,cli_432
trx_2788,cli_384
trx_2789,cli_97
trx_2790,cli_390
trx_2791,cli_385
trx_2792,cli_376
trx_2793,cli_341
trx_2794,cli_259
trx_2795,cli_172
trx_2796,cli_173
trx_2797,cli_211
trx_2798,cli_194
trx_2799,cli_264
trx_2800,cli_465
trx_2801,cli_440
trx_2802,cli_271
trx_2803,cli_306
trx_2804,cli_307
trx_2805,cli_136
trx_2806,cli_82
trx_2807,cli_389
trx_2808,cli_43
trx_2809,cli_206
trx_2810,cli_116
trx_2811,cli_389
trx_2812,cli_4
trx_2813,cli_220
trx_2814,cli_429
trx_2815,cli_282
trx_2816,cli_498
trx_2817,cli_113
trx_2818,cli_249
trx_2819,cli_300
trx_2820,cli_424
trx_2821,cli_499
trx_2822,cli_89
trx_2823,cli_27
trx_2824,cli_437
trx_2825,cli_31
trx_2826,cli_216
trx_2827,cli_308
trx_2828,cli_70
trx_2829,cli_251
trx_2830,cli_29
trx_2831,cli_255
trx_2832,cli_308
trx_2833,cli_158
trx_2834,cli_395
trx_2835,cli_8
trx_2836,cli_481
trx_2837,cli_322
trx_2838,cli_420
trx_2839,cli_369
trx_2840,cli_155
trx_2841,cli_493
trx_2842,cli_213
trx_2843,cli_153
trx_2844,cli_82
trx_2845,cli_404
trx_2846,cli_100
trx_2847,cli_9
trx_2848,cli_335
trx_2849,cli_279
trx_2850,cli_280
trx_2851,cli_179
trx_2852,cli_89
trx_2853,cli_128
trx_2854,cli_308
trx_2855,cli_451
trx_2856,cli_484
trx_2857,cli_106
trx_2858,cli_461
trx_2859,cli_279
trx_2860,cli_282
trx_2861,cli_106
trx_2862,cli_154
trx_2863,cli_343
trx_2864,cli_231
trx_2865,cli_448
trx_2866,cli_379
trx_2867,cli_294
trx_2868,cli_332
trx_2869,cli_83
trx_2870,cli_357
trx_2871,cli_419
trx_2872,cli_75
trx_2873,cli_452
trx_2874,cli_260
trx_2875,cli_336
trx_2876,cli_229
trx_2877,cli_393
trx_2878,cli_271
trx_2879,cli_471
trx_2880,cli_220
trx_2881,cli_180
trx_2882,cli_397
trx_2883,cli_201
trx_2884,cli_284
trx_2885,cli_411
trx_2886,cli_117
trx_2887,cli_116
trx_2888,cli_400
trx_2889,cli_196
trx_2890,cli_193
trx_2891,cli_291
trx_2892,cli_497
trx_2893,cli_103
trx_2894,cli_173
trx_2895,cli_300
trx_2896,cli_102
trx_2897,cli_8
trx_2898,cli_163
trx_2899,cli_4
trx_2900,cli_334
trx_2901,cli_328
trx_2902,cli_88
trx_2903,cli_177
trx_2904,cli_283
trx_2905,cli_26
trx_2906,cli_365
trx_2907,cli_174
trx_2908,cli_160
trx_2909,cli_114
trx_2910,cli_377
trx_2911,cli_96
trx_2912,cli_165
trx_2913,cli_135
trx_2914,cli_387
trx_2915,cli_367
trx_2916,cli_490
trx_2917,cli_163
trx_2918,cli_362
trx_2919,cli_414
trx_2920,cli_201
trx_2921,cli_432
trx_2922,cli_168
trx_2923,cli_489
trx_2924,cli_135
trx_2925,cli_157
trx_2926,cli_397
trx_2927,cli_300
trx_2928,cli_226
trx_2929,cli_365
trx_2930,cli_301
trx_2931,cli_450
trx_2932,cli_348
trx_2933,cli_271
trx_2934,cli_393
trx_2935,cli_323
trx_2936,cli_435
trx_2937,cli_49
trx_2938,cli_323
trx_2939,cli_1
trx_2940,cli_330
trx_2941,cli_462
trx_2942,cli_74
trx_2943,cli_246
trx_2944,cli_214
trx_2945,cli_229
trx_2946,cli_241
trx_2947,cli_477
trx_2948,cli_187
trx_2949,cli_433
trx_2950,cli_128
trx_2951,cli_492
trx_2952,cli_96
trx_2953,cli_364
trx_2954,cli_164
trx_2955,cli_406
trx_2956,cli_176
trx_2957,cli_495
trx_2958,cli_116
trx_2959,cli_209
trx_2960,cli_457
trx_2961,cli_447
trx_2962,cli_272
trx_2963,cli_326
trx_2964,cli_398
trx_2965,cli_50
trx_2966,cli_410
trx_2967,cli_264
trx_2968,cli_63
trx_2969,cli_446
trx_2970,cli_340
trx_2971,cli_436
trx_2972,cli_228
trx_2973,cli_348
trx_2974,cli_297
trx_2975,cli_236
trx_2976,cli_224
trx_2977,cli_116
trx_2978,cli_249
trx_2979,cli_69
trx_2980,cli_344
trx_2981,cli_34
trx_2982,cli_272
trx_2983,cli_43
trx_2984,cli_474
trx_2985,cli_426
trx_2986,cli_359
trx_2987,cli_344
trx_2988,cli_459
trx_2989,cli_106
trx_2990,cli_373
trx_2991,cli_228
trx_2992,cli_251
trx_2993,cli_487
trx_2994,cli_43
trx_2995,cli_421
trx_2996,cli_424
trx_2997,cli_408
trx_2998,cli_48
trx_2999,cli_59
trx_3000,cli_257
trx_3001,cli_64
trx_3002,cli_113
trx_3003,cli_258
trx_3004,cli_348
trx_3005,cli_397
trx_3006,cli_428
trx_3007,cli_161
trx_3008,cli_469
trx_3009,cli_163
trx_3010,cli_14
trx_3011,cli_36
trx_3012,cli_137
trx_3013,cli_264
trx_3014,cli_305
trx_3015,cli_418
trx_3016,cli_45
trx_3017,cli_105
trx_3018,cli_80
trx_3019,cli_302
trx_3020,cli_273
trx_3021,cli_112
trx_3022,cli_408
trx_3023,cli_418
trx_3024,cli_207
trx_3025,cli_306
trx_3026,cli_364
trx_3027,cli_240
trx_3028,cli_88
trx_3029,cli_182
trx_3030,cli_271
trx_3031,cli_254
trx_3032,cli_488
trx_3033,cli_343
trx_3034,cli_244
trx_3035,cli_267
trx_3036,cli_98
trx_3037,cli_58
trx_3038,cli_72
trx_3039,cli_111
trx_3040,cli_164
trx_3041,cli_287
trx_3042,cli_440
trx_3043,cli_210
trx_3044,cli_21
trx_3045,cli_428
trx_3046,cli_353
trx_3047,cli_82
trx_3048,cli_241
trx_3049,cli_11
trx_3050,cli_465
trx_3051,cli_4
trx_3052,cli_281
trx_3053,cli_115
trx_3054,cli_346
trx_3055,cli_19
trx_3056,cli_188
trx_3057,cli_135
trx_3058,cli_445
trx_3059,cli_437
trx_3060,cli_335
trx_3061,cli_57
trx_3062,cli_449
trx_3063,cli_172
trx_3064,cli_192
trx_3065,cli_4
trx_3066,cli_158
trx_3067,cli_278
trx_3068,cli_404
trx_3069,cli_139
trx_3070,cli_3
trx_3071,cli_292
trx_3072,cli_74
trx_3073,cli_233
trx_3074,cli_103
trx_3075,cli_372
trx_3076,cli_136
trx_3077,cli_281
trx_3078,cli_230
trx_3079,cli_282
trx_3080,cli_476
trx_3081,cli_237
trx_3082,cli_234
trx_3083,cli_189
trx_3084,cli_177
trx_3085,cli_344
trx_3086,cli_337
trx_3087,cli_221
trx_3088,cli_455
trx_3089,cli_385
trx_3090,cli_213
trx_3091,cli_212
trx_3092,cli_382
trx_3093,cli_358
trx_3094,cli_409
trx_3095,cli_92
trx_3096,cli_452
trx_3097,cli_45
trx_3098,cli_461
trx_3099,cli_254
trx_3100,cli_190
trx_3101,cli_482
trx_3102,cli_325
trx_3103,cli_406
trx_3104,cli_144
trx_3105,cli_343
trx_3106,cli_103
trx_3107,cli_63
trx_3108,cli_156
trx_3109,cli_307
trx_3110,cli_381
trx_3111,cli_349
trx_3112,cli_127
trx_3113,cli_23
trx_3114,cli_418
trx_3115,cli_124
trx_3116,cli_174
trx_3117,cli_100
trx_3118,cli_50
trx_3119,cli_257
trx_3120,cli_148
trx_3121,cli_167
trx_3122,cli_104
trx_3123,cli_68
trx_3124,cli_34
trx_3125,cli_427
trx_3126,cli_162
trx_3127,cli_338
trx_3128,cli_207
trx_3129,cli_152
trx_3130,cli_79
trx_3131,cli_30
trx_3132,cli_224
trx_3133,cli_254
trx_3134,cli_208
trx_3135,cli_468
trx_3136,cli_179
trx_3137,cli_418
trx_3138,cli_496
trx_3139,cli_406
trx_3140,cli_304
trx_3141,cli_143
trx_3142,cli_229
trx_3143,cli_313
trx_3144,cli_305
trx_3145,cli_333
trx_3146,cli_63
trx_3147,cli_307
trx_3148,cli_39
trx_3149,cli_242
trx_3150,cli_360
trx_3151,cli_244
trx_3152,cli_309
trx_3153,cli_369
trx_3154,cli_96
trx_3155,cli_468
trx_3156,cli_144
trx_3157,cli_387
trx_3158,cli_463
trx_3159,cli_55
trx_3160,cli_29
trx_3161,cli_107
trx_3162,cli_492
trx_3163,cli_417
trx_3164,cli_213
trx_3165,cli_427
trx_3166,cli_489
trx_3167,cli_220
trx_3168,cli_381
trx_3169,cli_494
trx_3170,cli_452
trx_3171,cli_448
trx_3172,cli_103
trx_3173,cli_180
trx_3174,cli_472
trx_3175,cli_497
trx_3176,cli_126
trx_3177,cli_197
trx_3178,cli_342
trx_3179,cli_32
trx_3180,cli_333
trx_3181,cli_233
trx_3182,cli_35
trx_3183,cli_17
trx_3184,cli_374
trx_3185,cli_306
trx_3186,cli_440
trx_3187,cli_231
trx_3188,cli_427
trx_3189,cli_265
trx_3190,cli_492
trx_3191,cli_294
trx_3192,cli_439
trx_3193,cli_48
trx_3194,cli_57
trx_3195,cli_331
trx_3196,cli_357
trx_3197,cli_150
trx_3198,cli_134
trx_3199,cli_300
trx_3200,cli_365
trx_3201,cli_344
trx_3202,cli_310
trx_3203,cli_123
trx_3204,cli_182
trx_3205,cli_204
trx_3206,cli_421
trx_3207,cli_146
trx_3208,cli_108
trx_3209,cli_149
trx_3210,cli_232
trx_3211,cli_266
trx_3212,cli_489
trx_3213,cli_130
trx_3214,cli_146
trx_3215,cli_90
trx_3216,cli_390
trx_3217,cli_374
trx_3218,cli_484
trx_3219,cli_218
trx_3220,cli_494
trx_3221,cli_33
trx_3222,cli_10
trx_3223,cli_485
trx_3224,cli_260
trx_3225,cli_499
trx_3226,cli_70
trx_3227,cli_163
trx_3228,cli_260
trx_3229,cli_183
trx_3230,cli_132
trx_3231,cli_282
trx_3232,cli_348
trx_3233,cli_410
trx_3234,cli_415
trx_3235,cli_344
trx_3236,cli_233
trx_3237,cli_369
trx_3238,cli_353
trx_3239,cli_14
trx_3240,cli_104
trx_3241,cli_353
trx_3242,cli_482
trx_3243,cli_437
trx_3244,cli_19
trx_3245,cli_247
trx_3246,cli_471
trx_3247,cli_161
trx_3248,cli_126
trx_3249,cli_33
trx_3250,cli_114
trx_3251,cli_429
trx_3252,cli_218
trx_3253,cli_241
trx_3254,cli_20
trx_3255,cli_224
trx_3256,cli_166
trx_3257,cli_295
trx_3258,cli_171
trx_3259,cli_163
trx_3260,cli_310
trx_3261,cli_216
trx_3262,cli_198
trx_3263,cli_49
trx_3264,cli_497
trx_3265,cli_441
trx_3266,cli_329
trx_3267,cli_329
trx_3268,cli_293
trx_3269,cli_279
trx_3270,cli_363
trx_3271,cli_457
trx_3272,cli_58
trx_3273,cli_172
trx_3274,cli_153
trx_3275,cli_221
trx_3276,cli_218
trx_3277,cli_491
trx_3278,cli_82
trx_3279,cli_448
trx_3280,cli_480
trx_3281,cli_266
trx_3282,cli_433
trx_3283,cli_127
trx_3284,cli_185
trx_3285,cli_373
trx_3286,cli_417
trx_3287,cli_229
trx_3288,cli_271
trx_3289,cli_442
trx_3290,cli_0
trx_3291,cli_296
trx_3292,cli_411
trx_3293,cli_14
trx_3294,cli_79
trx_3295,cli_173
trx_3296,cli_31
trx_3297,cli_38
trx_3298,cli_192
trx_3299,cli_239
trx_3300,cli_72
trx_3301,cli_92
trx_3302,cli_88
trx_3303,cli_458
trx_3304,cli_253
trx_3305,cli_233
trx_3306,cli_138
trx_3307,cli_197
trx_3308,cli_289
trx_3309,cli_305
trx_3310,cli_171
trx_3311,cli_13
trx_3312,cli_327
trx_3313,cli_152
trx_3314,cli_195
trx_3315,cli_177
trx_3316,cli_94
trx_3317,cli_340
trx_3318,cli_236
trx_3319,cli_415
trx_3320,cli_310
trx_3321,cli_77
trx_3322,cli_243
trx_3323,cli_219
trx_3324,cli_408
trx_3325,cli_219
trx_3326,cli_206
trx_3327,cli_435
trx_3328,cli_183
trx_3329,cli_114
trx_3330,cli_123
trx_3331,cli_237
trx_3332,cli_107
trx_3333,cli_405
trx_3334,cli_46
trx_3335,cli_197
trx_3336,cli_50
trx_3337,cli_193
trx_3338,cli_69
trx_3339,cli_374
trx_3340,cli_86
trx_3341,cli_473
trx_3342,cli_74
trx_3343,cli_192
trx_3344,cli_219
trx_3345,cli_277
trx_3346,cli_424
trx_3347,cli_332
trx_3348,cli_232
trx_3349,cli_430
trx_3350,cli_443
trx_3351,cli_369
trx_3352,cli_227
trx_3353,cli_405
trx_3354,cli_387
trx_3355,cli_43
trx_3356,cli_296
trx_3357,cli_254
trx_3358,cli_465
trx_3359,cli_249
trx_3360,cli_421
trx_3361,cli_400
trx_3362,cli_472
trx_3363,cli_272
trx_3364,cli_476
trx_3365,cli_172
trx_3366,cli_235
trx_3367,cli_45
trx_3368,cli_391
trx_3369,cli_220
trx_3370,cli_142
trx_3371,cli_232
trx_3372,cli_416
trx_3373,cli_432
trx_3374,cli_265
trx_3375,cli_189
trx_3376,cli_182
trx_3377,cli_313
trx_3378,cli_356
trx_3379,cli_190
trx_3380,cli_138
trx_3381,cli_34
trx_3382,cli_481
trx_3383,cli_351
trx_3384,cli_341
trx_3385,cli_131
trx_3386,cli_372
trx_3387,cli_321
trx_3388,cli_416
trx_3389,cli_72
trx_3390,cli_162
trx_3391,cli_293
trx_3392,cli_222
trx_3393,cli_461
trx_3394,cli_184
trx_3395,cli_94
trx_3396,cli_288
trx_3397,cli_171
trx_3398,cli_308
trx_3399,cli_463
trx_3400,cli_147
trx_3401,cli_318
trx_3402,cli_178
trx_3403,cli_369
trx_3404,cli_141
trx_3405,cli_290
trx_3406,cli_109
trx_3407,cli_496
trx_3408,cli_300
trx_3409,cli_160
trx_3410,cli_60
trx_3411,cli_348
trx_3412,cli_71
trx_3413,cli_436
trx_3414,cli_481
trx_3415,cli_114
trx_3416,cli_494
trx_3417,cli_205
trx_3418,cli_333
trx_3419,cli_305
trx_3420,cli_398
trx_3421,cli_41
trx_3422,cli_369
trx_3423,cli_19
trx_3424,cli_91
trx_3425,cli_67
trx_3426,cli_134
trx_3427,cli_65
trx_3428,cli_328
trx_3429,cli_150
trx_3430,cli_35
trx_3431,cli_139
trx_3432,cli_406
trx_3433,cli_222
trx_3434,cli_489
trx_3435,cli_394
trx_3436,cli_384
trx_3437,cli_204
trx_3438,cli_294
trx_3439,cli_348
trx_3440,cli_69
trx_3441,cli_158
trx_3442,cli_392
trx_3443,cli_183
trx_3444,cli_17
trx_3445,cli_382
trx_3446,cli_58
trx_3447,cli_322
trx_3448,cli_223
trx_3449,cli_108
trx_3450,cli_130
trx_3451,cli_492
trx_3452,cli_29
trx_3453,cli_191
trx_3454,cli_197
trx_3455,cli_241
trx_3456,cli_90
trx_3457,cli_1
trx_3458,cli_275
trx_3459,cli_464
trx_3460,cli_96
trx_3461,cli_464
trx_3462,cli_484
trx_3463,cli_284
trx_3464,cli_264
trx_3465,cli_3
trx_3466,cli_237
trx_3467,cli_39
trx_3468,cli_438
trx_3469,cli_396
trx_3470,cli_389
trx_3471,cli_493
trx_3472,cli_328
trx_3473,cli_281
trx_3474,cli_240
trx_3475,cli_102
trx_3476,cli_296
trx_3477,cli_494
trx_3478,cli_297
trx_3479,cli_383
trx_3480,cli_461
trx_3481,cli_495
trx_3482,cli_60
trx_3483,cli_61
trx_3484,cli_225
trx_3485,cli_254
trx_3486,cli_252
trx_3487,cli_451
trx_3488,cli_276
trx_3489,cli_158
trx_3490,cli_238
trx_3491,cli_42
trx_3492,cli_404
trx_3493,cli_362
trx_3494,cli_412
trx_3495,cli_438
trx_3496,cli_313
trx_3497,cli_151
trx_3498,cli_300
trx_3499,cli_79
trx_3500,cli_136
trx_3501,cli_212
trx_3502,cli_449
trx_3503,cli_385
trx_3504,cli_164
trx_3505,cli_382
trx_3506,cli_164
trx_3507,cli_196
trx_3508,cli_301
trx_3509,cli_261
trx_3510,cli_47
trx_3511,cli_126
trx_3512,cli_367
trx_3513,cli_135
trx_3514,cli_31
trx_3515,cli_100
trx_3516,cli_76
trx_3517,cli_194
trx_3518,cli_200
trx_3519,cli_67
trx_3520,cli_27
trx_3521,cli_423
trx_3522,cli_399
trx_3523,cli_56
trx_3524,cli_202
trx_3525,cli_54
trx_3526,cli_82
trx_3527,cli_105
trx_3528,cli_250
trx_3529,cli_341
trx_3530,cli_422
trx_3531,cli_331
trx_3532,cli_438
trx_3533,cli_413
trx_3534,cli_359
trx_3535,cli_425
trx_3536,cli_132
trx_3537,cli_356
trx_3538,cli_428
trx_3539,cli_191
trx_3540,cli_31
trx_3541,cli_97
trx_3542,cli_267
trx_3543,cli_106
trx_3544,cli_65
trx_3545,cli_494
trx_3546,cli_51
trx_3547,cli_198
trx_3548,cli_287
trx_3549,cli_231
trx_3550,cli_162
trx_3551,cli_240
trx_3552,cli_499
trx_3553,cli_389
trx_3554,cli_21
trx_3555,cli_216
trx_3556,cli_174
trx_3557,cli_396
trx_3558,cli_278
trx_3559,cli_492
trx_3560,cli_171
trx_3561,cli_493
trx_3562,cli_8
trx_3563,cli_361
trx_3564,cli_58
trx_3565,cli_484
trx_3566,cli_116
trx_3567,cli_100
trx_3568,cli_244
trx_3569,cli_285
trx_3570,cli_339
trx_3571,cli_485
trx_3572,cli_299
trx_3573,cli_176
trx_3574,cli_15
trx_3575,cli_497
trx_3576,cli_120
trx_3577,cli_213
trx_3578,cli_229
trx_3579,cli_329
trx_3580,cli_83
trx_3581,cli_180
trx_3582,cli_232
trx_3583,cli_385
trx_3584,cli_322
trx_3585,cli_41
trx_3586,cli_447
trx_3587,cli_391
trx_3588,cli_72
trx_3589,cli_254
trx_3590,cli_347
trx_3591,cli_404
trx_3592,cli_370
trx_3593,cli_352
trx_3594,cli_187
trx_3595,cli_289
trx_3596,cli_499
trx_3597,cli_387
trx_3598,cli_239
trx_3599,cli_372
trx_3600,cli_472
trx_3601,cli_317
trx_3602,cli_95
trx_3603,cli_75
trx_3604,cli_1
trx_3605,cli_494
trx_3606,cli_382
trx_3607,cli_177
trx_3608,cli_111
trx_3609,cli_372
trx_3610,cli_203
trx_3611,cli_497
trx_3612,cli_237
trx_3613,cli_25
trx_3614,cli_340
trx_3615,cli_107
trx_3616,cli_164
trx_3617,cli_54
trx_3618,cli_355
trx_3619,cli_273
trx_3620,cli_279
trx_3621,cli_29
trx_3622,cli_16
trx_3623,cli_463
trx_3624,cli_297
trx_3625,cli_80
trx_3626,cli_363
trx_3627,cli_395
trx_3628,cli_26
trx_3629,cli_182
trx_3630,cli_3
trx_3631,cli_162
trx_3632,cli_448
trx_3633,cli_331
trx_3634,cli_412
trx_3635,cli_71
trx_3636,cli_455
trx_3637,cli_75
trx_3638,cli_419
trx_3639,cli_239
trx_3640,cli_289
trx_3641,cli_291
trx_3642,cli_438
trx_3643,cli_259
trx_3644,cli_10
trx_3645,cli_58
trx_3646,cli_258
trx_3647,cli_201
trx_3648,cli_267
trx_3649,cli_112
trx_3650,cli_72
trx_3651,cli_404
trx_3652,cli_481
trx_3653,cli_405
trx_3654,cli_401
trx_3655,cli_235
trx_3656,cli_5
trx_3657,cli_88
trx_3658,cli_113
trx_3659,cli_364
trx_3660,cli_334
trx_3661,cli_320
trx_3662,cli_310
trx_3663,cli_167
trx_3664,cli_337
trx_3665,cli_51
trx_3666,cli_375
trx_3667,cli_299
trx_3668,cli_350
trx_3669,cli_61
trx_3670,cli_83
trx_3671,cli_235
trx_3672,cli_472
trx_3673,cli_352
trx_3674,cli_329
trx_3675,cli_156
trx_3676,cli_146
trx_3677,cli_411
trx_3678,cli_377
trx_3679,cli_474
trx_3680,cli_122
trx_3681,cli_402
trx_3682,cli_490
trx_3683,cli_286
trx_3684,cli_181
trx_3685,cli_98
trx_3686,cli_189
trx_3687,cli_397
trx_3688,cli_305
trx_3689,cli_250
trx_3690,cli_314
trx_3691,cli_197
trx_3692,cli_441
trx_3693,cli_246
trx_3694,cli_264
trx_3695,cli_56
trx_3696,cli_424
trx_3697,cli_282
trx_3698,cli_57
trx_3699,cli_336
trx_3700,cli_483
trx_3701,cli_323
trx_3702,cli_185
trx_3703,cli_279
trx_3704,cli_498
trx_3705,cli_335
trx_3706,cli_61
trx_3707,cli_80
trx_3708,cli_450
trx_3709,cli_245
trx_3710,cli_486
trx_3711,cli_248
trx_3712,cli_356
trx_3713,cli_372
trx_3714,cli_2
trx_3715,cli_235
trx_3716,cli_50
trx_3717,cli_104
trx_3718,cli_98
trx_3719,cli_322
trx_3720,cli_79
trx_3721,cli_440
trx_3722,cli_403
trx_3723,cli_300
trx_3724,cli_389
trx_3725,cli_416
trx_3726,cli_170
trx_3727,cli_433
trx_3728,cli_154
trx_3729,cli_29
trx_3730,cli_98
trx_3731,cli_145
trx_3732,cli_413
trx_3733,cli_234
trx_3734,cli_473
trx_3735,cli_398
trx_3736,cli_351
trx_3737,cli_98
trx_3738,cli_459
trx_3739,cli_189
trx_3740,cli_276
trx_3741,cli_395
trx_3742,cli_432
trx_3743,cli_256
trx_3744,cli_202
trx_3745,cli_438
trx_3746,cli_24
trx_3747,cli_174
trx_3748,cli_200
trx_3749,cli_294
trx_3750,cli_490
trx_3751,cli_282
trx_3752,cli_92
trx_3753,cli_49
trx_3754,cli_218
trx_3755,cli_438
trx_3756,cli_155
trx_3757,cli_56
trx_3758,cli_230
trx_3759,cli_337
trx_3760,cli_206
trx_3761,cli_271
trx_3762,cli_494
trx_3763,cli_214
trx_3764,cli_477
trx_3765,cli_483
trx_3766,cli_183
trx_3767,cli_290
trx_3768,cli_411
trx_3769,cli_301
trx_3770,cli_66
trx_3771,cli_246
trx_3772,cli_15
trx_3773,cli_334
trx_3774,cli_210
trx_3775,cli_73
trx_3776,cli_372
trx_3777,cli_304
trx_3778,cli_451
trx_3779,cli_405
trx_3780,cli_17
trx_3781,cli_21
trx_3782,cli_105
trx_3783,cli_118
trx_3784,cli_15
trx_3785,cli_183
trx_3786,cli_2
trx_3787,cli_491
trx_3788,cli_122
trx_3789,cli_242
trx_3790,cli_436
trx_3791,cli_290
trx_3792,cli_104
trx_3793,cli_102
trx_3794,cli_207
trx_3795,cli_468
trx_3796,cli_148
trx_3797,cli_192
trx_3798,cli_312
trx_3799,cli_221
trx_3800,cli_46
trx_3801,cli_417
trx_3802,cli_303
trx_3803,cli_166
trx_3804,cli_493
trx_3805,cli_86
trx_3806,cli_225
trx_3807,cli_119
trx_3808,cli_413
trx_3809,cli_247
trx_3810,cli_433
trx_3811,cli_352
trx_3812,cli_143
trx_3813,cli_232
trx_3814,cli_349
trx_3815,cli_2
trx_3816,cli_236
trx_3817,cli_316
trx_3818,cli_257
trx_3819,cli_25
trx_3820,cli_17
trx_3821,cli_321
trx_3822,cli_295
trx_3823,cli_130
trx_3824,cli_16
trx_3825,cli_407
trx_3826,cli_257
trx_3827,cli_69
trx_3828,cli_423
trx_3829,cli_409
trx_3830,cli_184
trx_3831,cli_48
trx_3832,cli_312
trx_3833,cli_311
trx_3834,cli_453
trx_3835,cli_75
trx_3836,cli_276
trx_3837,cli_15
trx_3838,cli_5
trx_3839,cli_33
trx_3840,cli_58
trx_3841,cli_66
trx_3842,cli_254
trx_3843,cli_296
trx_3844,cli_402
trx_3845,cli_156
trx_3846,cli_31
trx_3847,cli_9
trx_3848,cli_191
trx_3849,cli_374
trx_3850,cli_218
trx_3851,cli_348
trx_3852,cli_76
trx_3853,cli_19
trx_3854,cli_155
trx_3855,cli_26
trx_3856,cli_460
trx_3857,cli_152
trx_3858,cli_379
trx_3859,cli_284
trx_3860,cli_115
trx_3861,cli_249
trx_3862,cli_398
trx_3863,cli_428
trx_3864,cli_44
trx_3865,cli_285
trx_3866,cli_293
trx_3867,cli_443
trx_3868,cli_287
trx_3869,cli_305
trx_3870,cli_70
trx_3871,cli_162
trx_3872,cli_480
trx_3873,cli_75
trx_3874,cli_342
trx_3875,cli_4
trx_3876,cli_106
trx_3877,cli_491
trx_3878,cli_118
trx_3879,cli_286
trx_3880,cli_463
trx_3881,cli_96
trx_3882,cli_180
trx_3883,cli_497
trx_3884,cli_0
trx_3885,cli_85
trx_3886,cli_475
trx_3887,cli_452
trx_3888,cli_451
trx_3889,cli_64
trx_3890,cli_398
trx_3891,cli_484
trx_3892,cli_102
trx_3893,cli_496
trx_3894,cli_435
trx_3895,cli_421
trx_3896,cli_492
trx_3897,cli_23
trx_3898,cli_150
trx_3899,cli_302
trx_3900,cli_390
trx_3901,cli_252
trx_3902,cli_414
